ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
2634859679238614382,2021-09,0.04
2634859679238614382,2021-09,0.04
2634859679238614382,2021-10,0.03
2634859679238614382,2021-10,0.06
459290606780222306,2021-09,0.18
459290606780222306,2021-09,0.18
459290606780222306,2021-09,0.19
459290606780222306,2021-09,0.18
459290606780222306,2021-09,0.19
459290606780222306,2021-09,0.15
459290606780222306,2021-09,0.19
459290606780222306,2021-09,0.19
459290606780222306,2021-09,0.18
459290606780222306,2021-10,0.0
459290606780222306,2021-10,0.0
459290606780222306,2021-10,0.0
459290606780222306,2021-10,0.0
459290606780222306,2021-10,0.0
459290606780222306,2021-10,0.0
7708030042671632236,2021-09,0.02
7708030042671632236,2021-09,0.02
6145308913889808258,2021-09,0.06
6145308913889808258,2021-09,0.07
3137879241768961145,2021-09,0.0
3137879241768961145,2021-09,0.01
3137879241768961145,2021-10,0.02
8919892162361650175,2021-09,0.14
8919892162361650175,2021-09,0.14
8919892162361650175,2021-10,0.09
8919892162361650175,2021-10,0.14
8919892162361650175,2021-10,0.09
8919892162361650175,2021-10,0.09
7141263195360679278,2021-09,0.03
7141263195360679278,2021-09,0.06
7141263195360679278,2021-09,0.07
7141263195360679278,2021-09,0.05
7141263195360679278,2021-10,0.03
7141263195360679278,2021-10,0.02
3285246914299291124,2021-09,0.0
3285246914299291124,2021-09,0.0
3285246914299291124,2021-09,0.0
3285246914299291124,2021-09,0.0
3285246914299291124,2021-09,0.0
3285246914299291124,2021-10,0.0
3285246914299291124,2021-10,0.0
7910340581026492945,2021-09,0.01
7910340581026492945,2021-10,0.02
7910340581026492945,2021-10,0.02
7910340581026492945,2021-10,0.02
7268895973869107930,2021-09,0.03
7268895973869107930,2021-09,0.02
7268895973869107930,2021-09,0.03
7268895973869107930,2021-09,0.02
7268895973869107930,2021-09,0.02
7268895973869107930,2021-10,0.03
7268895973869107930,2021-10,0.03
7268895973869107930,2021-10,0.03
274692171162531764,2021-09,0.05
274692171162531764,2021-09,0.04
274692171162531764,2021-09,0.05
274692171162531764,2021-09,0.05
274692171162531764,2021-09,0.05
274692171162531764,2021-10,0.04
274692171162531764,2021-10,0.04
274692171162531764,2021-10,0.04
274692171162531764,2021-10,0.04
274692171162531764,2021-10,0.04
7686361238195690925,2021-09,0.0
7686361238195690925,2021-10,0.03
7686361238195690925,2021-10,0.15
7686361238195690925,2021-10,0.02
7686361238195690925,2021-10,0.02
5888474320320735000,2021-09,0.325
5888474320320735000,2021-09,0.715
5888474320320735000,2021-09,0.325
5888474320320735000,2021-09,0.325
5888474320320735000,2021-10,0.44266666666666665
5888474320320735000,2021-10,0.44266666666666665
5888474320320735000,2021-10,0.435
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.03
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-10,0.02
4045739494965095560,2021-10,0.04
4045739494965095560,2021-10,0.02
4045739494965095560,2021-10,0.02
4045739494965095560,2021-10,0.03
4045739494965095560,2021-10,0.02
4045739494965095560,2021-10,0.02
4045739494965095560,2021-10,0.02
8926565682509268383,2021-09,0.01
8926565682509268383,2021-09,0.02
8926565682509268383,2021-09,0.02
8926565682509268383,2021-09,0.01
8926565682509268383,2021-09,0.02
8926565682509268383,2021-10,0.02
8926565682509268383,2021-10,0.05
8926565682509268383,2021-10,0.04
8926565682509268383,2021-10,0.02
8926565682509268383,2021-10,0.02
8926565682509268383,2021-10,0.04
8926565682509268383,2021-10,0.02
8926565682509268383,2021-10,0.03
6858769421191999702,2021-09,0.04
6858769421191999702,2021-09,0.04
6858769421191999702,2021-09,0.03
6858769421191999702,2021-09,0.03
6858769421191999702,2021-09,0.05
3382624494518753363,2021-09,0.09
3382624494518753363,2021-09,0.57
3382624494518753363,2021-09,0.07
3382624494518753363,2021-09,0.14
3382624494518753363,2021-09,0.14
8213533889694327948,2021-09,0.03
8213533889694327948,2021-09,0.03
8213533889694327948,2021-09,0.03
8213533889694327948,2021-09,0.03
8213533889694327948,2021-10,0.18
8213533889694327948,2021-10,0.05
1551531256789550891,2021-09,0.01
1551531256789550891,2021-09,0.02
1551531256789550891,2021-09,0.01
1551531256789550891,2021-09,0.0
1551531256789550891,2021-10,0.01
8939476669690489534,2021-09,0.07
8939476669690489534,2021-09,0.07
8939476669690489534,2021-09,0.07
8939476669690489534,2021-10,0.04
5611787644735474299,2021-09,0.02
5611787644735474299,2021-09,0.0
5611787644735474299,2021-09,0.01
5611787644735474299,2021-09,0.01
5611787644735474299,2021-10,0.02
5611787644735474299,2021-10,0.02
1956406515279457110,2021-09,0.03
1956406515279457110,2021-09,0.08
1956406515279457110,2021-10,0.05
1956406515279457110,2021-10,0.09
984915269987074754,2021-09,0.02
984915269987074754,2021-09,0.0
984915269987074754,2021-09,0.0
984915269987074754,2021-10,0.01
984915269987074754,2021-10,0.02
984915269987074754,2021-10,0.02
984915269987074754,2021-10,0.02
968199235777440720,2021-09,0.02
968199235777440720,2021-09,0.02
968199235777440720,2021-09,0.02
968199235777440720,2021-09,0.02
968199235777440720,2021-09,0.02
968199235777440720,2021-09,0.02
968199235777440720,2021-09,0.02
968199235777440720,2021-10,0.0
968199235777440720,2021-10,0.0
968199235777440720,2021-10,0.0
968199235777440720,2021-10,0.0
8173830874846355280,2021-09,0.04
8173830874846355280,2021-09,0.04
8173830874846355280,2021-09,0.02
8173830874846355280,2021-09,0.02
8173830874846355280,2021-09,0.02
8173830874846355280,2021-09,0.03
8173830874846355280,2021-09,0.02
8173830874846355280,2021-09,0.02
8173830874846355280,2021-09,0.02
8173830874846355280,2021-09,0.03
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.0
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.585
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.0
8173830874846355280,2021-10,0.02
8173830874846355280,2021-10,0.02
3634047863995720708,2021-09,0.03
3634047863995720708,2021-09,0.02
3634047863995720708,2021-09,0.0
3634047863995720708,2021-10,0.02
3634047863995720708,2021-10,0.03
3634047863995720708,2021-10,0.02
3634047863995720708,2021-10,0.02
1253437108265925705,2021-09,0.09
1253437108265925705,2021-09,0.08
1253437108265925705,2021-09,0.09
1253437108265925705,2021-09,0.09
5373371196946859811,2021-09,0.02
5373371196946859811,2021-09,0.03
5373371196946859811,2021-10,0.09
5373371196946859811,2021-10,0.09
5373371196946859811,2021-10,0.07
5373371196946859811,2021-10,0.09
2493688222671282470,2021-09,0.03
2493688222671282470,2021-09,0.04
2493688222671282470,2021-10,0.03
5481711897502154955,2021-09,0.1
5481711897502154955,2021-09,0.1
5481711897502154955,2021-09,0.1
5481711897502154955,2021-09,0.09
5481711897502154955,2021-10,0.06
3095686599956852697,2021-09,0.01
3095686599956852697,2021-09,0.0
3095686599956852697,2021-09,0.0
3095686599956852697,2021-09,0.02
3095686599956852697,2021-09,0.0
3095686599956852697,2021-09,0.0
3095686599956852697,2021-10,0.0
3095686599956852697,2021-10,0.0
3095686599956852697,2021-10,0.0
6471448246085839373,2021-09,0.03
6471448246085839373,2021-09,0.03
6471448246085839373,2021-09,0.03
6471448246085839373,2021-10,0.02
4018182555897034052,2021-09,0.03
4018182555897034052,2021-09,0.03
4018182555897034052,2021-09,0.04
4018182555897034052,2021-09,0.03
4018182555897034052,2021-10,0.03
4018182555897034052,2021-10,0.03
4018182555897034052,2021-10,0.03
4018182555897034052,2021-10,0.03
4018182555897034052,2021-10,0.03
4863405965754103821,2021-09,0.0
4863405965754103821,2021-09,0.0
4863405965754103821,2021-09,0.0
4863405965754103821,2021-10,0.1
4863405965754103821,2021-10,0.11
4863405965754103821,2021-10,0.17
6617479989097680138,2021-09,0.08
6617479989097680138,2021-09,0.02
6617479989097680138,2021-10,0.11
3140918607946425426,2021-09,0.02
3140918607946425426,2021-09,0.02
3140918607946425426,2021-09,0.02
3140918607946425426,2021-09,0.03
5880041582322293710,2021-09,0.0
5880041582322293710,2021-09,0.0
5880041582322293710,2021-09,0.01
5880041582322293710,2021-09,0.0
5880041582322293710,2021-09,0.0
5880041582322293710,2021-09,0.0
5880041582322293710,2021-10,0.0
5880041582322293710,2021-10,0.0
9184785003280841216,2021-09,0.02
9184785003280841216,2021-09,0.0
9184785003280841216,2021-09,0.0
9184785003280841216,2021-09,0.0
9184785003280841216,2021-09,0.01
9184785003280841216,2021-09,0.04
9184785003280841216,2021-10,0.02
9184785003280841216,2021-10,0.04
3281617395243454427,2021-09,0.03
3281617395243454427,2021-09,0.03
6053752047545474051,2021-09,0.015
6053752047545474051,2021-09,0.015
6053752047545474051,2021-09,0.0
6053752047545474051,2021-09,0.015
6053752047545474051,2021-09,0.0
6053752047545474051,2021-10,0.03
6053752047545474051,2021-10,0.02
6053752047545474051,2021-10,0.03
6053752047545474051,2021-10,0.04
6053752047545474051,2021-10,0.02
6053752047545474051,2021-10,0.02
6053752047545474051,2021-10,0.03
6053752047545474051,2021-10,0.03
6053752047545474051,2021-10,0.03
6053752047545474051,2021-10,0.03
6053752047545474051,2021-10,0.03
5714540197488862003,2021-09,0.0925
5714540197488862003,2021-09,0.09
5714540197488862003,2021-10,0.13
7751080728852739823,2021-09,0.01
7751080728852739823,2021-09,0.01
7751080728852739823,2021-10,0.02
7751080728852739823,2021-10,0.02
7751080728852739823,2021-10,0.01
7751080728852739823,2021-10,0.02
7751080728852739823,2021-10,0.02
7751080728852739823,2021-10,0.03
7751080728852739823,2021-10,0.02
7751080728852739823,2021-10,0.01
1788369195969129749,2021-09,0.04
1788369195969129749,2021-09,0.08
1788369195969129749,2021-10,0.06
1708019696828098378,2021-09,0.3
1708019696828098378,2021-09,0.3
1708019696828098378,2021-09,0.3
1708019696828098378,2021-09,0.37
1708019696828098378,2021-09,0.27
1708019696828098378,2021-10,0.7661666666666668
1708019696828098378,2021-10,0.38
1708019696828098378,2021-10,0.58
819552547620904652,2021-09,0.72
819552547620904652,2021-09,0.14
819552547620904652,2021-10,0.2
819552547620904652,2021-10,0.23
819552547620904652,2021-10,0.2
819552547620904652,2021-10,0.2
1192810733461560329,2021-09,0.01
1192810733461560329,2021-09,0.0
5430917218683822543,2021-09,0.12
5430917218683822543,2021-09,0.11
5430917218683822543,2021-10,0.05
2451708306555441014,2021-09,0.0
2451708306555441014,2021-09,0.0
2451708306555441014,2021-09,0.0
2451708306555441014,2021-09,0.0
2451708306555441014,2021-10,0.02
5487870288449327165,2021-09,0.05
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.02
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-10,0.01
8529899700094903171,2021-10,0.02
8529899700094903171,2021-10,0.02
8529899700094903171,2021-10,0.01
8529899700094903171,2021-10,0.01
8529899700094903171,2021-10,0.01
8529899700094903171,2021-10,0.01
8529899700094903171,2021-10,0.01
8529899700094903171,2021-10,0.03
8529899700094903171,2021-10,0.11
660382477567765256,2021-09,0.05
660382477567765256,2021-09,0.03
660382477567765256,2021-09,0.03
660382477567765256,2021-10,0.02
660382477567765256,2021-10,0.02
7325545718770538459,2021-09,0.05
7325545718770538459,2021-09,0.04
7325545718770538459,2021-09,0.04
7325545718770538459,2021-09,0.05
7325545718770538459,2021-09,0.04
7325545718770538459,2021-09,0.05
7325545718770538459,2021-09,0.04
7325545718770538459,2021-09,0.04
7325545718770538459,2021-09,0.05
7325545718770538459,2021-10,0.03
7325545718770538459,2021-10,0.03
7325545718770538459,2021-10,0.03
7325545718770538459,2021-10,0.03
7325545718770538459,2021-10,0.03
7325545718770538459,2021-10,0.03
7325545718770538459,2021-10,0.03
7992317448197179816,2021-09,0.03
7992317448197179816,2021-10,0.09
7992317448197179816,2021-10,0.08
7992317448197179816,2021-10,0.05
1533755281771668509,2021-09,0.03
1533755281771668509,2021-09,0.05
1533755281771668509,2021-10,0.06
4495596792165551705,2021-09,0.11
4495596792165551705,2021-10,0.05
2407532237672094312,2021-09,0.03
2407532237672094312,2021-09,0.03
2407532237672094312,2021-09,0.02
2407532237672094312,2021-09,0.0
2407532237672094312,2021-10,0.03
2407532237672094312,2021-10,0.04
2407532237672094312,2021-10,0.425
2407532237672094312,2021-10,0.02
4850936440093751199,2021-09,0.05
4850936440093751199,2021-09,0.03
4850936440093751199,2021-09,0.02
4850936440093751199,2021-09,0.03
4850936440093751199,2021-09,0.04
4850936440093751199,2021-09,0.02
4850936440093751199,2021-10,0.155
4850936440093751199,2021-10,0.01
4850936440093751199,2021-10,0.06
4850936440093751199,2021-10,0.01
7770458886439606839,2021-09,0.0
7770458886439606839,2021-09,0.0
7770458886439606839,2021-09,0.01
7770458886439606839,2021-09,0.0
7770458886439606839,2021-09,0.01
7770458886439606839,2021-09,0.01
7770458886439606839,2021-10,0.0
7770458886439606839,2021-10,0.02
2346482557594782345,2021-09,0.02
2346482557594782345,2021-09,0.01
2346482557594782345,2021-09,0.02
2346482557594782345,2021-09,0.01
2346482557594782345,2021-09,0.02
2346482557594782345,2021-09,0.01
2346482557594782345,2021-10,0.03
2346482557594782345,2021-10,0.06
2346482557594782345,2021-10,0.03
2346482557594782345,2021-10,0.05
2346482557594782345,2021-10,0.05
2346482557594782345,2021-10,0.04
2346482557594782345,2021-10,0.03
3454481508285917519,2021-09,0.05
3454481508285917519,2021-09,0.07
3454481508285917519,2021-09,0.05
5162636608292907782,2021-09,0.05
5162636608292907782,2021-09,0.05
5162636608292907782,2021-09,0.05
5162636608292907782,2021-09,0.23
5162636608292907782,2021-10,0.01
5162636608292907782,2021-10,0.03
6916556752218696485,2021-09,0.03
6916556752218696485,2021-09,0.02
6916556752218696485,2021-09,0.03
6916556752218696485,2021-09,0.02
6916556752218696485,2021-09,0.07
6916556752218696485,2021-10,0.04
6916556752218696485,2021-10,0.03
6916556752218696485,2021-10,0.02
6916556752218696485,2021-10,0.04
6916556752218696485,2021-10,0.03
6916556752218696485,2021-10,0.05
8552039412779393821,2021-09,0.1
8350724667410677464,2021-09,0.02
8350724667410677464,2021-09,0.02
8350724667410677464,2021-09,0.0
8350724667410677464,2021-09,0.02
8350724667410677464,2021-10,0.305
5613825020130267729,2021-09,0.0
5613825020130267729,2021-09,0.0
5613825020130267729,2021-10,0.08
5613825020130267729,2021-10,0.09
5613825020130267729,2021-10,0.08
1477629972594346481,2021-09,0.02
1477629972594346481,2021-09,0.02
1477629972594346481,2021-10,0.02
1543875954928694094,2021-09,0.01
1543875954928694094,2021-09,0.01
1543875954928694094,2021-09,0.01
1543875954928694094,2021-10,0.11
1543875954928694094,2021-10,0.15
4392369075438855735,2021-09,0.06
4392369075438855735,2021-10,0.07
4392369075438855735,2021-10,0.08
8784237149961904,2021-09,0.01
8784237149961904,2021-10,0.02
8784237149961904,2021-10,0.02
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.01
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.01
6582676833651678345,2021-09,0.03
6582676833651678345,2021-09,0.05
6582676833651678345,2021-09,0.04
6582676833651678345,2021-09,0.05
6582676833651678345,2021-09,0.05
6582676833651678345,2021-09,0.02
6582676833651678345,2021-10,0.0
6582676833651678345,2021-10,0.14
6582676833651678345,2021-10,0.02
6582676833651678345,2021-10,0.02
6582676833651678345,2021-10,0.01
7403979270048469991,2021-09,0.02
7403979270048469991,2021-09,0.02
696014079855281037,2021-09,0.03
696014079855281037,2021-09,0.02
696014079855281037,2021-09,0.02
696014079855281037,2021-10,0.15
696014079855281037,2021-10,0.02
696014079855281037,2021-10,0.03
696014079855281037,2021-10,0.04
696014079855281037,2021-10,0.02
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.05
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.12
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.12
1156053485989336481,2021-09,0.04
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.12
1156053485989336481,2021-09,0.11
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.12
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.12
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.11
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.04
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.03
1156053485989336481,2021-09,0.05
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.05
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.1
1156053485989336481,2021-10,0.08
1156053485989336481,2021-10,0.01
1156053485989336481,2021-10,0.1
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.01
1156053485989336481,2021-10,0.08
1156053485989336481,2021-10,0.1
1156053485989336481,2021-10,0.08
1156053485989336481,2021-10,0.51
1156053485989336481,2021-10,0.52
1156053485989336481,2021-10,0.11
1156053485989336481,2021-10,0.1
1156053485989336481,2021-10,0.01
1156053485989336481,2021-10,0.1
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.01
1156053485989336481,2021-10,0.08
1156053485989336481,2021-10,0.1
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.03
1156053485989336481,2021-10,0.01
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.09
1156053485989336481,2021-10,0.1
7613717984547031729,2021-09,0.0
7613717984547031729,2021-09,0.0
7613717984547031729,2021-10,0.01
7613717984547031729,2021-10,0.01
5082813456193598086,2021-09,0.03
5082813456193598086,2021-10,0.1
5082813456193598086,2021-10,0.07
4235078665660987689,2021-09,0.19
4235078665660987689,2021-09,0.21
4235078665660987689,2021-09,0.2
4235078665660987689,2021-09,0.17
4235078665660987689,2021-10,0.17
4235078665660987689,2021-10,0.11
4235078665660987689,2021-10,0.17
5462970244186515758,2021-09,0.01
5462970244186515758,2021-09,0.01
5462970244186515758,2021-09,0.01
5462970244186515758,2021-09,0.01
5462970244186515758,2021-09,0.01
5462970244186515758,2021-10,0.01
5462970244186515758,2021-10,0.01
5462970244186515758,2021-10,0.15
5462970244186515758,2021-10,0.0
5462970244186515758,2021-10,0.0
5462970244186515758,2021-10,0.01
5462970244186515758,2021-10,0.0
1343530446996409207,2021-09,0.06
1343530446996409207,2021-09,0.02
1343530446996409207,2021-09,0.06
1343530446996409207,2021-10,0.01
1044568737046072781,2021-09,0.01
1044568737046072781,2021-09,0.03
1044568737046072781,2021-09,0.02
1044568737046072781,2021-10,0.05
7707459425750676368,2021-09,0.16
7707459425750676368,2021-09,0.84
7707459425750676368,2021-09,0.16
7707459425750676368,2021-10,0.02
7707459425750676368,2021-10,0.01
761746217261797478,2021-09,0.01
761746217261797478,2021-09,0.01
761746217261797478,2021-10,0.02
761746217261797478,2021-10,0.02
1366416810235233769,2021-09,0.03
1366416810235233769,2021-09,0.04
1366416810235233769,2021-10,0.01
4980232475645447238,2021-09,0.05
4980232475645447238,2021-10,0.0
2870813069335519467,2021-09,0.04
7269781193318890653,2021-09,0.03
7269781193318890653,2021-10,0.04
7269781193318890653,2021-10,0.01
7269781193318890653,2021-10,0.01
9099218788416728596,2021-09,0.7
9099218788416728596,2021-10,0.75
2532435113844289043,2021-09,0.03
2532435113844289043,2021-09,0.03
2532435113844289043,2021-09,0.05
2532435113844289043,2021-09,0.04
2532435113844289043,2021-09,0.03
2532435113844289043,2021-09,0.05
2532435113844289043,2021-09,0.04
2532435113844289043,2021-09,0.03
2532435113844289043,2021-10,0.02
2532435113844289043,2021-10,0.02
2532435113844289043,2021-10,0.02
2532435113844289043,2021-10,0.02
2532435113844289043,2021-10,0.02
2532435113844289043,2021-10,0.02
2532435113844289043,2021-10,0.02
7815839878620843192,2021-09,0.15
7815839878620843192,2021-10,0.13
3592461881055047578,2021-09,0.1
3592461881055047578,2021-10,0.17
107343823625119033,2021-09,0.04
107343823625119033,2021-09,0.04
107343823625119033,2021-09,0.04
107343823625119033,2021-09,0.04
107343823625119033,2021-10,0.0
4762256864594914240,2021-09,0.0
4762256864594914240,2021-09,0.03
4762256864594914240,2021-10,0.45
2083323809219952960,2021-09,0.03
2083323809219952960,2021-09,0.01
2083323809219952960,2021-09,0.01
2083323809219952960,2021-09,0.01
2083323809219952960,2021-09,0.03
2083323809219952960,2021-09,0.03
2083323809219952960,2021-09,0.03
2083323809219952960,2021-09,0.03
2083323809219952960,2021-09,0.01
2083323809219952960,2021-09,0.01
2083323809219952960,2021-09,0.01
2083323809219952960,2021-10,0.03
2083323809219952960,2021-10,0.03
2083323809219952960,2021-10,0.02
2083323809219952960,2021-10,0.02
2083323809219952960,2021-10,0.03
2083323809219952960,2021-10,0.02
2083323809219952960,2021-10,0.04
2083323809219952960,2021-10,0.03
2083323809219952960,2021-10,0.02
8901696535927078963,2021-09,0.04
8901696535927078963,2021-09,0.02
8901696535927078963,2021-09,0.04
8901696535927078963,2021-10,0.09
8901696535927078963,2021-10,0.05
8901696535927078963,2021-10,0.05
8901696535927078963,2021-10,0.06
8901696535927078963,2021-10,0.06
5176940320835464459,2021-09,0.02
5176940320835464459,2021-09,0.01
5176940320835464459,2021-09,0.01
5176940320835464459,2021-09,0.02
5176940320835464459,2021-09,0.01
5176940320835464459,2021-09,0.01
5176940320835464459,2021-09,0.01
5176940320835464459,2021-09,0.01
5176940320835464459,2021-09,0.01
5176940320835464459,2021-09,0.02
5176940320835464459,2021-09,0.01
5176940320835464459,2021-10,0.02
5176940320835464459,2021-10,0.02
5176940320835464459,2021-10,0.02
5176940320835464459,2021-10,0.02
5176940320835464459,2021-10,0.02
5176940320835464459,2021-10,0.02
5176940320835464459,2021-10,0.02
5176940320835464459,2021-10,0.03
5176940320835464459,2021-10,0.03
5176940320835464459,2021-10,0.02
5176940320835464459,2021-10,0.02
3977861004707764824,2021-09,0.01
3977861004707764824,2021-09,0.01
3977861004707764824,2021-09,0.01
3977861004707764824,2021-09,0.02
3977861004707764824,2021-09,0.02
3977861004707764824,2021-09,0.03
3977861004707764824,2021-09,0.01
3977861004707764824,2021-09,0.01
3977861004707764824,2021-09,0.02
3977861004707764824,2021-10,0.0
3977861004707764824,2021-10,0.01
3977861004707764824,2021-10,0.02
3977861004707764824,2021-10,0.01
3977861004707764824,2021-10,0.01
3977861004707764824,2021-10,0.01
3977861004707764824,2021-10,0.02
4995679129936981612,2021-09,0.15
4995679129936981612,2021-09,0.14
4995679129936981612,2021-09,0.16
5057726374207815794,2021-09,0.06
6842075380768862290,2021-09,0.06
6842075380768862290,2021-10,0.01
6842075380768862290,2021-10,0.02
2508429106201166689,2021-09,0.06
2508429106201166689,2021-09,0.09
2508429106201166689,2021-10,0.06
2508429106201166689,2021-10,0.05
5136739522477907100,2021-09,0.02
5136739522477907100,2021-09,0.05
2530707686830644666,2021-09,0.01
2530707686830644666,2021-09,0.07
2530707686830644666,2021-10,0.01
1553628056929342565,2021-09,0.01
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.02
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.02
7930925883736021864,2021-09,0.0
7930925883736021864,2021-09,0.0
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.01
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.0
7458891296671174680,2021-09,0.02
7458891296671174680,2021-10,0.01
4327694790333781288,2021-09,0.01
4327694790333781288,2021-10,0.01
4327694790333781288,2021-10,0.01
4327694790333781288,2021-10,0.01
5108407319813072955,2021-09,0.09
5108407319813072955,2021-09,0.08
5108407319813072955,2021-10,0.03
180672270337706285,2021-09,0.41
180672270337706285,2021-09,0.35
180672270337706285,2021-10,0.41
180672270337706285,2021-10,0.13
180672270337706285,2021-10,0.3
8576047157867370630,2021-09,0.08
8576047157867370630,2021-09,0.06
8576047157867370630,2021-10,0.1
8576047157867370630,2021-10,0.09
8576047157867370630,2021-10,0.04
6941381638534728190,2021-09,0.05
6941381638534728190,2021-09,0.06
6941381638534728190,2021-10,0.05
314309872114206760,2021-09,0.04
314309872114206760,2021-09,0.04
314309872114206760,2021-09,0.04
314309872114206760,2021-09,0.04
314309872114206760,2021-09,0.04
314309872114206760,2021-09,0.04
314309872114206760,2021-09,0.04
314309872114206760,2021-09,0.04
2771214050521171719,2021-09,0.04
2771214050521171719,2021-09,0.65
2771214050521171719,2021-09,0.04
2771214050521171719,2021-09,0.65
2771214050521171719,2021-10,0.0
2814790209436551216,2021-09,0.07
2814790209436551216,2021-09,0.06
2814790209436551216,2021-10,0.07
7776069961364493674,2021-09,0.01
7776069961364493674,2021-09,0.02
7776069961364493674,2021-10,0.03
7776069961364493674,2021-10,0.05
7776069961364493674,2021-10,0.03
7776069961364493674,2021-10,0.03
3355881107559250653,2021-09,0.03
3355881107559250653,2021-09,0.01
3355881107559250653,2021-09,0.01
3355881107559250653,2021-10,0.04
3355881107559250653,2021-10,0.0
